,New York
13018,-6.8304055582588035
13019,-7.6704055582587785
13020,-8.130405558258815
13021,-8.740405558258772
13022,-9.01040555825881
13023,-9.320405558258813
13024,-9.770405558258801
13025,-10.040405558258783
13026,-10.43040555825877
13027,-10.560405558258822
13028,-10.450405558258808
13029,-10.00040555825882
13030,-9.690405558258817
13031,-9.370405558258824
13032,-7.860405558258776
13033,-6.400405558258797
13034,-4.530405558258792
13035,-3.960405558258799
13036,-4.1604055582587876
13037,-3.3504055582587853
13038,-2.7404055582587716
13039,-1.5004055582588194
13040,-0.950405558258808
13041,-0.2604055582588103
13042,0.4795944417411988
13043,0.2295944417411988
13044,-0.49040555825877163
13045,-1.210405558258799
13046,-1.2604055582588103
13047,-1.450405558258808
13048,-2.1404055582588057
13049,-2.370405558258824
13050,-3.3304055582588035
13051,-3.7304055582587807
13052,-4.350405558258785
13053,-4.690405558258817
13054,-5.610405558258776
13055,-5.640405558258806
13056,-4.990405558258772
13057,-4.030405558258792
13058,-3.860405558258776
13059,-4.040405558258783
13060,-4.180405558258769
13061,-4.280405558258792
13062,-4.47040555825879
13063,-4.630405558258815
13064,-4.740405558258772
13065,-4.840405558258794
13066,-4.840405558258794
13067,-4.880405558258815
13068,-4.880405558258815
13069,-4.960405558258799
13070,-5.060405558258822
13071,-5.110405558258776
13072,-5.090405558258794
13073,-4.9204055582587785
13074,-4.930405558258769
13075,-4.840405558258794
13076,-4.76040555825881
13077,-4.8304055582588035
13078,-4.8304055582588035
13079,-5.050405558258774
13080,-5.480405558258781
13081,-5.460405558258799
13082,-5.570405558258813
13083,-5.370405558258824
13084,-4.880405558258815
13085,-4.790405558258783
13086,-4.810405558258822
13087,-4.8304055582588035
13088,-5.150405558258797
13089,-5.51040555825881
13090,-5.9204055582587785
13091,-6.360405558258776
13092,-6.770405558258801
13093,-7.070405558258813
13094,-7.4104055582587876
13095,-7.680405558258769
13096,-8.070405558258813
13097,-8.310405558258822
13098,-8.68040555825877
13099,-9.200405558258808
13100,-9.320405558258813
13101,-9.420405558258778
13102,-9.380405558258815
13103,-10.070405558258813
13104,-10.18040555825877
13105,-9.650405558258797
13106,-9.170405558258778
13107,-8.310405558258822
13108,-5.840405558258794
13109,-3.8104055582588217
13110,-2.290405558258783
13111,-1.2504055582588194
13112,-0.5504055582587739
13113,-0.33040555825880347
13114,-0.43040555825876936
13115,-1.2604055582588103
13116,-2.440405558258817
13117,-3.5704055582588126
13118,-5.560405558258822
13119,-7.3304055582588035
13120,-8.210405558258799
13121,-8.910405558258788
13122,-9.410405558258788
13123,-10.330405558258803
13124,-10.460405558258799
13125,-10.820405558258813
13126,-10.820405558258813
13127,-10.620405558258824
13128,-8.960405558258799
13129,-6.9204055582587785
13130,-5.050405558258774
13131,-3.450405558258808
13132,-1.7404055582587716
13133,0.049594441741191986
13134,1.2595944417412284
13135,2.2495944417411806
13136,2.6495944417412147
13137,2.4195944417411965
13138,1.1895944417411783
13139,-0.3004055582587739
13140,-2.770405558258801
13141,-4.1704055582587785
13142,-5.130405558258815
13143,-6.200405558258808
13144,-6.940405558258817
13145,-7.490405558258772
13146,-8.23040555825878
13147,-8.670405558258778
13148,-9.020405558258801
13149,-8.880405558258815
13150,-8.73040555825878
13151,-8.490405558258772
13152,-8.01040555825881
13153,-6.440405558258817
13154,-5.700405558258808
13155,-4.850405558258785
13156,-4.490405558258772
13157,-3.8504055582587853
13158,-3.200405558258808
13159,-2.460405558258799
13160,-1.690405558258817
13161,-0.9304055582587694
13162,-0.6804055582587694
13163,-2.5384055582587735
13164,-3.190405558258817
13165,-4.8304055582588035
13166,-5.740405558258772
13167,-6.390405558258806
13168,-7.0804055582588035
13169,-7.490405558258772
13170,-7.180405558258769
13171,-6.710405558258799
13172,-6.4104055582587876
13173,-6.090405558258794
13174,-5.9104055582587876
13175,-6.270405558258801
13176,-5.090405558258794
13177,-3.3904055582588057
13178,-1.9704055582587898
13179,0.05959444174118289
13180,1.789594441741201
13181,3.1695944417411965
13182,4.599594441741203
13183,5.019594441741219
13184,5.309594441741183
13185,4.979594441741199
13186,3.959594441741217
13187,2.2395944417411897
13188,0.25959444174122837
13189,-0.43040555825876936
13190,-1.3404055582587944
13191,-3.1004055582587853
13192,-4.500405558258819
13193,-5.020405558258801
13194,-5.440405558258817
13195,-5.800405558258774
13196,-6.190405558258817
13197,-6.600405558258785
13198,-6.810405558258822
13199,-7.040405558258783
13200,-7.180405558258769
13201,-7.030405558258792
13202,-6.6604055582587876
13203,-6.560405558258822
13204,-6.840405558258794
13205,-6.900405558258797
13206,-6.990405558258772
13207,-7.060405558258822
13208,-7.360405558258776
13209,-7.730405558258781
13210,-7.780405558258792
13211,-7.97040555825879
13212,-7.990405558258772
13213,-7.810405558258822
13214,-7.940405558258817
13215,-7.97040555825879
13216,-8.020405558258801
13217,-8.22040555825879
13218,-8.140405558258806
13219,-7.940405558258817
13220,-7.9104055582587876
13221,-7.890405558258806
13222,-7.880405558258815
13223,-7.610405558258776
13224,-6.590405558258794
13225,-4.440405558258817
13226,-2.1504055582587966
13227,-2.190405558258817
13228,-2.370405558258824
13229,-1.8804055582588148
13230,-1.3104055582588217
13231,-0.5704055582588126
13232,-0.7304055582587807
13233,-1.2204055582587898
13234,-2.1004055582587853
13235,-3.2604055582588103
13236,-4.800405558258774
13237,-5.940405558258817
13238,-6.730405558258781
13239,-7.400405558258797
13240,-8.100405558258785
13241,-8.810405558258822
13242,-9.390405558258806
13243,-9.800405558258774
13244,-10.50040555825882
13245,-10.93040555825877
13246,-11.26040555825881
13247,-11.380405558258815
13248,-9.73040555825878
13249,-8.130405558258815
13250,-6.130405558258815
13251,-4.47040555825879
13252,-2.9204055582587785
13253,-1.1704055582587785
13254,0.459594441741217
13255,1.6395944417412238
13256,2.619594441741185
13257,2.949594441741226
13258,2.479594441741199
13259,0.07959444174122154
13260,-2.47040555825879
13261,-3.8104055582588217
13262,-5.26040555825881
13263,-6.290405558258783
13264,-7.020405558258801
13265,-7.770405558258801
13266,-8.240405558258772
13267,-8.740405558258772
13268,-9.200405558258808
13269,-9.420405558258778
13270,-9.560405558258822
13271,-9.75040555825882
13272,-8.160405558258788
13273,-6.390405558258806
13274,-4.800405558258774
13275,-3.9204055582587785
13276,-2.860405558258776
13277,-2.040405558258783
13278,-1.9704055582587898
13279,-2.450405558258808
13280,-3.1604055582587876
13281,-3.780405558258792
13282,-5.070405558258813
13283,-5.530405558258792
13284,-5.360405558258776
13285,-5.200405558258808
13286,-4.9104055582587876
13287,-4.770405558258801
13288,-4.870405558258824
13289,-4.900405558258797
13290,-4.47040555825879
13291,-4.290405558258783
13292,-4.22040555825879
13293,-3.9004055582587966
13294,-3.8904055582588057
13295,-3.6804055582587694
13296,-3.280405558258792
13297,-2.5904055582587944
13298,-0.5704055582588126
13299,1.6895944417411783
13300,3.789594441741201
13301,4.819594441741231
13302,5.519594441741219
13303,4.979594441741199
13304,4.199594441741226
13305,3.4895944417411897
13306,2.7595944417412284
13307,1.8295944417412215
13308,0.6495944417412147
13309,-0.2804055582587921
13310,-1.8104055582588217
13311,-2.630405558258815
13312,-3.2304055582587807
13313,-4.000405558258819
13314,-4.950405558258808
13315,-5.550405558258774
13316,-5.9204055582587785
13317,-6.570405558258813
13318,-7.3304055582588035
13319,-7.240405558258772
13320,-5.0804055582588035
13321,-2.4904055582587716
13322,-0.700405558258808
13323,0.8495944417412034
13324,1.8195944417412306
13325,2.549594441741192
13326,3.0695944417412306
13327,3.1895944417411783
13328,2.9295944417411874
13329,2.379594441741176
13330,1.3695944417411852
13331,0.6195944417411852
13332,-1.290405558258783
13333,-2.22040555825879
13334,-3.1004055582587853
13335,-3.6404055582588057
13336,-4.480405558258781
13337,-5.690405558258817
13338,-8.01040555825881
13339,-9.93040555825877
13340,-10.340405558258794
13341,-10.75040555825882
13342,-11.160405558258788
13343,-10.51040555825881
13344,-7.4204055582587785
13345,-3.4204055582587785
13346,-1.440405558258817
13347,0.049594441741191986
13348,1.4995944417411806
13349,2.6095944417411943
13350,2.969594441741208
13351,3.2395944417411897
13352,3.539594441741201
13353,3.6595944417412056
13354,3.039594441741201
13355,2.2595944417412284
13356,1.2695944417412193
13357,0.5595944417411829
13358,0.209594441741217
13359,0.11959444174118516
13360,0.06959444174123064
13361,-0.13040555825881484
13362,-0.6104055582587762
13363,-1.0604055582588217
13364,-1.5704055582588126
13365,-2.1404055582588057
13366,-1.8404055582587944
13367,-1.1804055582587694
13368,-0.09040555825879437
13369,1.6595944417412056
13370,4.049594441741192
13371,6.679594441741187
13372,7.559594441741183
13373,8.609594441741194
13374,10.099594441741203
13375,10.089594441741212
13376,9.52959444174121
13377,7.98959444174119
13378,5.569594441741231
13379,4.389594441741224
13380,3.949594441741226
13381,3.3295944417412215
13382,2.6795944417411874
13383,1.719594441741208
13384,0.9195944417411965
13385,0.5595944417411829
13386,-0.42040555825877846
13387,-1.460405558258799
13388,-1.7404055582587716
13389,-2.700405558258808
13390,-3.4904055582587716
13391,-3.9804055582587807
13392,-2.5704055582588126
13393,0.2295944417411988
13394,2.3995944417412147
13395,4.889594441741224
13396,6.539594441741201
13397,7.8295944417412215
13398,8.719594441741208
13399,9.259594441741228
13400,9.299594441741192
13401,8.909594441741206
13402,7.659594441741206
13403,5.689594441741178
13404,3.5095944417412284
13405,2.309594441741183
13406,1.549594441741192
13407,0.7895944417412011
13408,-0.18040555825876936
13409,-1.120405558258824
13410,-2.0104055582588103
13411,-2.9104055582587876
13412,-3.5604055582588217
13413,-3.1804055582587694
13414,-3.1604055582587876
13415,-2.1704055582587785
13416,-0.5004055582588194
13417,1.1895944417411783
13418,3.059594441741183
13419,4.8395944417412124
13420,7.719594441741208
13421,9.579594441741222
13422,11.469594441741208
13423,12.23959444174119
13424,12.81959444174123
13425,12.74959444174118
13426,12.179594441741187
13427,11.079594441741222
13428,9.879594441741176
13429,8.299594441741192
13430,7.179594441741187
13431,5.819594441741231
13432,5.729594441741199
13433,4.849594441741203
13434,4.219594441741208
13435,3.9395944417411783
13436,3.4295944417411874
13437,3.379594441741176
13438,3.4195944417411965
13439,3.2595944417412284
13440,4.8395944417412124
13441,6.23959444174119
13442,7.009594441741228
13443,9.349594441741203
13444,10.259594441741228
13445,10.609594441741194
13446,11.299594441741192
13447,11.74959444174118
13448,11.549594441741192
13449,10.81959444174123
13450,9.939594441741178
13451,8.089594441741212
13452,6.979594441741199
13453,6.059594441741183
13454,5.439594441741178
13455,4.509594441741228
13456,4.199594441741226
13457,4.179594441741187
13458,4.1695944417411965
13459,3.699594441741226
13460,3.5095944417412284
13461,3.959594441741217
13462,3.7495944417411806
13463,4.309594441741183
13464,4.469594441741208
13465,4.359594441741194
13466,4.319594441741231
13467,4.319594441741231
13468,4.209594441741217
13469,4.309594441741183
13470,4.499594441741181
13471,4.569594441741231
13472,3.8595944417411943
13473,-0.15040555825879665
13474,-2.610405558258776
13475,-4.680405558258769
13476,-6.350405558258785
13477,-7.940405558258817
13478,-9.68040555825877
13479,-10.68040555825877
13480,-11.26040555825881
13481,-11.26040555825881
13482,-11.22040555825879
13483,-11.410405558258788
13484,-11.850405558258785
13485,-12.50040555825882
13486,-13.110405558258776
13487,-13.280405558258792
13488,-12.630405558258815
13489,-11.840405558258794
13490,-10.320405558258813
13491,-9.350405558258785
13492,-7.650405558258797
13493,-6.650405558258797
13494,-5.550405558258774
13495,-4.97040555825879
13496,-4.450405558258808
13497,-4.1704055582587785
13498,-4.320405558258813
13499,-4.980405558258781
13500,-6.050405558258774
13501,-7.210405558258799
13502,-8.170405558258778
13503,-8.840405558258794
13504,-9.580405558258803
13505,-9.840405558258794
13506,-10.420405558258778
13507,-10.920405558258778
13508,-11.390405558258806
13509,-11.51040555825881
13510,-11.340405558258794
13511,-11.050405558258774
13512,-9.740405558258772
13513,-8.410405558258788
13514,-7.120405558258824
13515,-6.070405558258813
13516,-4.960405558258799
13517,-4.480405558258781
13518,-3.950405558258808
13519,-4.030405558258792
13520,-4.22040555825879
13521,-4.570405558258813
13522,-4.930405558258769
13523,-5.990405558258772
13524,-7.200405558258808
13525,-7.940405558258817
13526,-8.48040555825878
13527,-8.920405558258778
13528,-9.530405558258792
13529,-10.23040555825878
13530,-10.72040555825879
13531,-11.00040555825882
13532,-11.090405558258794
13533,-11.160405558258788
13534,-11.240405558258772
13535,-11.00040555825882
13536,-10.300405558258774
13537,-9.270405558258801
13538,-8.210405558258799
13539,-6.900405558258797
13540,-5.790405558258783
13541,-5.090405558258794
13542,-4.480405558258781
13543,-3.6404055582588057
13544,-3.1804055582587694
13545,-3.1704055582587785
13546,-3.610405558258776
13547,-4.150405558258797
13548,-5.360405558258776
13549,-6.070405558258813
13550,-6.560405558258822
13551,-7.050405558258774
13552,-7.290405558258783
13553,-7.550405558258774
13554,-8.060405558258822
13555,-8.25040555825882
13556,-8.670405558258778
13557,-8.560405558258822
13558,-8.940405558258817
13559,-8.190405558258817
13560,-5.290405558258783
13561,-1.7604055582588103
13562,0.6595944417412056
13563,2.799594441741192
13564,4.019594441741219
13565,4.549594441741192
13566,5.429594441741187
13567,6.129594441741176
13568,6.559594441741183
13569,6.359594441741194
13570,5.849594441741203
13571,4.679594441741187
13572,3.0195944417412193
13573,1.539594441741201
13574,0.14959444174121472
13575,-0.7704055582588012
13576,-1.440405558258817
13577,-2.040405558258783
13578,-2.530405558258792
13579,-3.8904055582588057
13580,-4.130405558258815
13581,-4.690405558258817
13582,-5.370405558258824
13583,-5.380405558258815
13584,-4.120405558258824
13585,-2.9104055582587876
13586,-2.3904055582588057
13587,-1.4937388912587721
13588,-1.4589055582587775
13589,0.299594441741192
13590,0.7195944417412079
13591,0.6395944417412238
13592,0.36959444174118516
13593,-0.20040555825880801
13594,-1.0104055582588103
13595,-2.380405558258815
13596,-3.7304055582587807
13597,-5.0804055582588035
13598,-5.9104055582587876
13599,-6.930405558258769
13600,-7.990405558258772
13601,-8.72040555825879
13602,-9.210405558258799
13603,-9.880405558258815
13604,-10.420405558258778
13605,-10.910405558258788
13606,-10.97040555825879
13607,-10.25040555825882
13608,-6.480405558258781
13609,-3.270405558258801
13610,-1.4904055582587716
13611,1.3595944417411943
13612,2.9295944417411874
13613,4.759594441741228
13614,5.649594441741215
13615,6.729594441741199
13616,6.559594441741183
13617,5.949594441741226
13618,4.909594441741206
13619,3.139594441741224
13620,1.049594441741192
13621,-0.5604055582588217
13622,-1.3804055582588148
13623,-2.1604055582587876
13624,-3.020405558258801
13625,-3.5904055582587944
13626,-3.9904055582587716
13627,-4.340405558258794
13628,-4.9104055582587876
13629,-4.890405558258806
13630,-4.810405558258822
13631,-4.210405558258799
13632,-1.5604055582588217
13633,0.2395944417411897
13634,2.8295944417412215
13635,4.979594441741199
13636,6.659594441741206
13637,8.059594441741183
13638,8.829594441741222
13639,9.329594441741222
13640,8.479594441741199
13641,5.969594441741208
13642,5.259594441741228
13643,4.819594441741231
13644,4.199594441741226
13645,3.8595944417411943
13646,3.059594441741183
13647,2.1495944417412147
13648,1.4295944417411874
13649,1.0995944417412034
13650,0.7595944417412284
13651,0.4495944417412261
13652,-0.22040555825878982
13653,-1.3504055582587853
13654,-2.4004055582587966
13655,-2.7304055582587807
13656,-2.520405558258801
13657,-2.1004055582587853
13658,-1.5804055582588035
13659,-1.3404055582587944
13660,-0.2504055582588194
13661,0.6595944417412056
13662,1.2495944417411806
13663,2.129594441741176
13664,2.5895944417412124
13665,1.6795944417411874
13666,0.2895944417412011
13667,-1.950405558258808
13668,-3.4804055582587807
13669,-4.370405558258824
13670,-4.880405558258815
13671,-5.190405558258817
13672,-5.690405558258817
13673,-6.050405558258774
13674,-6.230405558258781
13675,-6.440405558258817
13676,-6.630405558258815
13677,-6.9104055582587876
13678,-7.200405558258808
13679,-6.870405558258824
13680,-5.890405558258806
13681,-5.070405558258813
13682,-2.9204055582587785
13683,-1.2304055582587807
13684,1.1695944417411965
13685,1.4895944417411897
13686,2.539594441741201
13687,3.3595944417411943
13688,3.7395944417411897
13689,3.7495944417411806
13690,3.449594441741226
13691,2.549594441741192
13692,1.1495944417412147
13693,-0.12040555825882393
13694,-0.8404055582587944
13695,-1.870405558258824
13696,-2.47040555825879
13697,-3.7504055582588194
13698,-4.780405558258792
13699,-5.450405558258808
13700,-6.360405558258776
13701,-7.090405558258794
13702,-8.080405558258803
13703,-6.530405558258792
13704,-3.960405558258799
13705,-1.460405558258799
13706,0.15959444174120563
13707,1.6595944417412056
13708,2.9095944417412056
13709,3.8295944417412215
13710,3.869594441741185
13711,3.6695944417411965
13712,2.889594441741224
13713,1.459594441741217
13714,0.4995944417411806
13715,-0.540405558258783
13716,-2.0004055582588194
13717,-2.2504055582588194
13718,-2.6404055582588057
13719,-2.860405558258776
13720,-3.040405558258783
13721,-3.270405558258801
13722,-3.690405558258817
13723,-4.230405558258781
13724,-4.560405558258822
13725,-4.6604055582587876
13726,-4.770405558258801
13727,-4.650405558258797
13728,-4.300405558258774
13729,-2.870405558258824
13730,-0.8704055582588239
13731,1.5195944417412193
13732,3.1795944417411874
13733,4.549594441741192
13734,5.98959444174119
13735,6.059594441741183
13736,5.269594441741219
13737,2.879594441741176
13738,0.35959444174119426
13739,-1.1304055582588148
13740,-2.300405558258774
13741,-3.020405558258801
13742,-2.870405558258824
13743,-2.8404055582587944
13744,-3.0604055582588217
13745,-3.460405558258799
13746,-3.880405558258815
13747,-4.4104055582587876
13748,-4.940405558258817
13749,-5.22040555825879
13750,-5.380405558258815
13751,-4.5804055582588035
13752,-3.3104055582588217
13753,-1.940405558258817
13754,-1.050405558258774
13755,-0.39040555825880574
13756,0.4695944417412079
13757,0.8095944417411829
13758,1.3495944417412034
13759,1.4895944417411897
13760,1.309594441741183
13761,1.299594441741192
13762,1.129594441741176
13763,0.549594441741192
13764,-0.06040555825882166
13765,-0.7204055582587898
13766,-1.290405558258783
13767,-2.200405558258808
13768,-3.0604055582588217
13769,-3.780405558258792
13770,-4.480405558258781
13771,-5.130405558258815
13772,-5.950405558258808
13773,-6.860405558258776
13774,-7.100405558258785
13775,-6.22040555825879
13776,-3.9804055582587807
13777,-1.700405558258808
13778,-0.4704055582587898
13779,1.0195944417412193
13780,2.2595944417412284
13781,3.1495944417412147
13782,4.479594441741199
13783,5.109594441741194
13784,5.449594441741226
13785,5.289594441741201
13786,4.709594441741217
13787,3.52959444174121
13788,2.309594441741183
13789,1.219594441741208
13790,0.4795944417411988
13791,-0.24040555825877163
13792,-0.8704055582588239
13793,-1.6704055582587785
13794,-2.2504055582588194
13795,-2.9104055582587876
13796,-3.020405558258801
13797,-3.22040555825879
13798,-3.3204055582588126
13799,-3.710405558258799
13800,-3.880405558258815
13801,-4.350405558258785
13802,-3.9529055582588057
13803,-3.491966534258779
13804,-2.770405558258801
13805,-2.3034055582588167
13806,-2.8519055582588066
13807,-2.0464055582588117
13808,-2.256405558258791
13809,-2.9344055582587885
13810,-2.988405558258819
13811,-3.5104055582588103
13812,-4.346405558258823
13813,-4.763738891258811
13814,-5.495072225258809
13815,-4.902405558258806
13816,-6.075072225258793
13817,-5.923738891258779
13818,-6.214905558258806
13819,-5.916072225258802
13820,-6.059738891258803
13821,-5.768405558258792
13822,-6.057072225258821
13823,-5.910738891258802
13824,-5.582905558258801
13825,-5.497072225258819
13826,-5.229738891258819
13827,-4.922905558258776
13828,-4.6687388912587835
13829,-4.375072225258805
13830,-3.62990555825877
13831,-3.486738891258824
13832,-2.8920722252588007
13833,-2.2789055582587707
13834,-1.690405558258817
13835,-1.0834055582587894
13836,-1.6644055582588066
13837,-0.6614055582588207
13838,-0.846405558258823
13839,0.2550944417412211
13840,-0.3587388912587812
13841,0.3139277747412166
13842,0.6615944417412152
13843,1.442594441741221
13844,1.8985944417411815
13845,2.067094441741176
13846,2.6189277747412234
13847,2.8832611087411806
13848,3.5030944417412115
13849,3.648927774741196
13850,4.1502611087411765
13851,4.547094441741194
13852,5.083261108741226
13853,5.514927774741182
13854,5.181094441741209
13855,5.86792777474119
13856,5.7892611087411865
13857,4.460094441741205
13858,4.798261108741201
13859,3.8859277747412193
13860,3.722594441741194
13861,2.560594441741216
13862,2.147594441741205
13863,1.9775944417411893
13864,1.483594441741218
13865,1.2325944417411847
13866,0.6680944417411752
13867,0.5215944417412288
13868,0.06159444174119244
13869,0.30009444174118016
13870,-0.39273889125877304
13871,-0.38707222525880525
13872,1.1070944417411965
13873,0.6165944417411993
13874,1.6145944417411897
13875,1.8360944417411815
13876,3.092927774741213
13877,3.5732611087411783
13878,3.6010944417412247
13879,4.232261108741227
13880,4.410927774741197
13881,3.456594441741231
13882,4.012927774741229
13883,3.436261108741178
13884,2.583594441741184
13885,2.0989277747411847
13886,1.3382611087412215
13887,0.42509444174118016
13888,-0.28473889125876894
13889,-1.1470722252587962
13890,-1.612905558258774
13891,-2.6074055582587903
13892,-3.2054055582588035
13893,-1.1074055582587903
13894,-2.60407222525879
13895,-1.4047388912587735
13896,-0.16590555825877118
13897,1.020261108741181
13898,2.245927774741176
13899,2.5315944417412197
13900,4.070594441741207
13901,4.6695944417411965
13902,4.1280944417412115
13903,5.107261108741227
13904,4.945927774741222
13905,4.442594441741221
13906,4.395261108741181
13907,4.005927774741224
13908,3.5235944417411815
13909,3.1652611087412197
13910,2.713927774741194
13911,2.5035944417411997
13912,1.9719277747411752
13913,1.6812611087411824
13914,1.369094441741197
13915,1.0855944417411934
13916,0.7805944417411865
13917,0.15234444174120654
13918,-0.2604055582588103
13919,-0.2504055582588194
13920,0.33959444174121245
13921,0.959594441741217
13922,1.699594441741226
13923,3.0895944417412124
13924,3.9895944417411897
13925,3.879594441741176
13926,3.699594441741226
13927,4.499594441741181
13928,4.789594441741201
13929,3.619594441741185
13930,2.8395944417412124
13931,3.3295944417412215
13932,2.9895944417411897
13933,2.3395944417412124
13934,1.5895944417412124
13935,0.7595944417412284
13936,0.5795944417412215
13937,-0.18040555825876936
13938,-0.9004055582587966
13939,-1.3304055582588035
13940,-2.1404055582588057
13941,-2.4904055582587716
13942,-2.6604055582587876
13943,-2.460405558258799
13944,-1.0804055582588035
13945,0.03959444174120108
13946,1.209594441741217
13947,2.3295944417412215
13948,3.8295944417412215
13949,5.049594441741192
13950,6.039594441741201
13951,6.77959444174121
13952,7.349594441741203
13953,7.599594441741203
13954,7.179594441741187
13955,6.269594441741219
13956,5.389594441741224
13957,4.349594441741203
13958,3.1095944417411943
13959,2.1095944417411943
13960,0.9195944417411965
13961,-0.010405558258810288
13962,-1.120405558258824
13963,-2.1504055582587966
13964,-2.6504055582587966
13965,-2.6804055582587694
13966,-2.7504055582588194
13967,-2.04418686525878
13968,-0.8795832592588226
13969,0.18192777474121158
13970,1.340261108741231
13971,4.249594441741181
13972,5.519594441741219
13973,6.289594441741201
13974,7.019594441741219
13975,7.619594441741185
13976,7.6695944417411965
13977,7.3395944417412124
13978,6.909594441741206
13979,3.73759444174118
13980,5.0795944417412215
13981,3.8295944417412215
13982,1.9795944417411988
13983,0.5395944417412011
13984,-0.0004055582588193829
13985,-0.6504055582587966
13986,-3.103405558258771
13987,-2.1004055582587853
13988,-3.0704055582588126
13989,-3.4304055582587694
13990,-4.120405558258824
13991,-3.9804055582587807
13992,-1.3904055582588057
13993,0.7895944417412011
13994,2.389594441741224
13995,3.6495944417412147
13996,5.229594441741199
13997,6.349594441741203
13998,7.209594441741217
13999,7.639594441741224
14000,7.679594441741187
14001,6.5895944417412124
14002,5.149594441741215
14003,3.4295944417411874
14004,2.7695944417412193
14005,2.709594441741217
14006,2.539594441741201
14007,2.049594441741192
14008,1.6195944417411852
14009,1.289594441741201
14010,0.5395944417412011
14011,-0.7204055582587898
14012,-1.030405558258792
14013,-1.2504055582588194
14014,-1.1504055582587966
14015,-0.9704055582587898
14016,-0.8504055582587853
14017,-0.450405558258808
14018,-0.20040555825880801
14019,0.029594441741210176
14020,0.5695944417412306
14021,0.6495944417412147
14022,0.7795944417412102
14023,1.0695944417412306
14024,1.2695944417412193
14025,1.3295944417412215
14026,1.3895944417412238
14027,1.4095944417412056
14028,1.299594441741192
14029,0.9395944417411783
14030,0.5695944417412306
14031,0.37959444174117607
14032,0.41959444174119653
14033,0.4795944417411988
14034,0.5195944417412193
14035,0.299594441741192
14036,0.4995944417411806
14037,0.5595944417411829
14038,0.5195944417412193
14039,0.5795944417412215
14040,0.709594441741217
14041,0.959594441741217
14042,1.6495944417412147
14043,2.209594441741217
14044,2.3195944417412306
14045,2.6695944417411965
14046,3.2595944417412284
14047,3.3295944417412215
14048,3.3595944417411943
14049,3.4395944417411783
14050,3.369594441741185
14051,3.6095944417411943
14052,3.1695944417411965
14053,3.299594441741192
14054,3.4395944417411783
14055,3.6095944417411943
14056,3.3995944417412147
14057,3.229594441741199
14058,3.049594441741192
14059,2.5195944417412193
14060,2.459594441741217
14061,2.3995944417412147
14062,2.1495944417412147
14063,2.5195944417412193
14064,3.209594441741217
14065,4.359594441741194
14066,5.98959444174119
14067,6.319594441741231
14068,8.486594441741204
14069,12.681594441741197
14070,14.219594441741208
14071,12.26959444174122
14072,11.51959444174122
14073,10.359594441741194
14074,8.839594441741212
14075,8.73959444174119
14076,8.48959444174119
14077,8.229594441741199
14078,7.679594441741187
14079,7.48959444174119
14080,6.879594441741176
14081,5.6695944417411965
14082,5.119594441741185
14083,4.8395944417412124
14084,4.52959444174121
14085,3.7395944417411897
14086,2.879594441741176
14087,2.4395944417411783
14088,4.429594441741187
14089,6.289594441741201
14090,8.309594441741183
14091,10.089594441741212
14092,11.139594441741224
14093,12.299594441741192
14094,13.24959444174118
14095,13.689594441741178
14096,14.439594441741178
14097,14.51959444174122
14098,14.52959444174121
14099,13.709594441741217
14100,8.449594441741226
14101,9.639594441741224
14102,7.5895944417412124
14103,6.789594441741201
14104,3.87659444174119
14105,4.659594441741206
14106,3.719594441741208
14107,2.9095944417412056
14108,2.719594441741208
14109,1.9895944417411897
14110,1.4995944417411806
14111,2.3395944417412124
14112,4.349594441741203
14113,8.48959444174119
14114,10.869594441741185
14115,13.399594441741215
14116,15.097594441741194
14117,17.649594441741215
14118,16.109594441741194
14119,15.419594441741197
14120,13.937594441741226
14121,13.937594441741226
14122,13.937594441741226
14123,13.199594441741226
14124,12.479594441741199
14125,11.429594441741187
14126,10.539594441741201
14127,9.729594441741199
14128,8.939594441741178
14129,7.619594441741185
14130,6.799594441741192
14131,4.969594441741208
14132,5.4195944417411965
14133,5.109594441741194
14134,4.599594441741203
14135,4.159594441741206
14136,3.969594441741208
14137,4.039594441741201
14138,4.73959444174119
14139,5.609594441741194
14140,6.379594441741176
14141,6.969594441741208
14142,7.369594441741185
14143,11.417594441741187
14144,7.599594441741203
14145,7.099594441741203
14146,6.969594441741208
14147,5.23959444174119
14148,3.379594441741176
14149,1.459594441741217
14150,0.37959444174117607
14151,-0.41040555825878755
14152,-0.8204055582588126
14153,-1.1404055582588057
14154,-1.4904055582587716
14155,-1.4804055582587807
14156,-1.690405558258817
14157,-1.6704055582587785
14158,-1.6104055582587762
14159,-1.4804055582587807
14160,-1.1104055582587762
14161,-0.2804055582587921
14162,0.9095944417412056
14163,2.059594441741183
14164,4.369594441741185
14165,6.289594441741201
14166,7.359594441741194
14167,7.349594441741203
14168,6.189594441741178
14169,5.77959444174121
14170,4.679594441741187
14171,3.379594441741176
14172,5.324594441741226
14173,2.9295944417411874
14174,2.5095944417412284
14175,2.77959444174121
14176,2.639594441741224
14177,2.729594441741199
14178,2.699594441741226
14179,2.7395944417411897
14180,2.729594441741199
14181,2.8395944417412124
14182,3.299594441741192
14183,3.4295944417411874
14184,3.959594441741217
14185,5.25159444174119
14186,5.469594441741208
14187,6.039594441741201
14188,6.619594441741185
14189,7.359594441741194
14190,7.559594441741183
14191,8.179594441741187
